2436964|2020-09-17|t|105.00|105.00|2|1125
2436964|2020-09-18|f|105.00|105.00|2|1125
2436964|2020-09-19|f|105.00|105.00|2|1125
2436964|2020-09-20|t|105.00|105.00|2|1125
2436964|2020-09-21|t|105.00|105.00|2|1125
2436964|2020-09-22|t|105.00|105.00|2|1125
2436964|2020-09-23|t|105.00|105.00|2|1125
2436964|2020-09-24|t|105.00|105.00|2|1125
2436964|2020-09-25|t|105.00|105.00|2|1125
2436964|2020-09-26|t|105.00|105.00|2|1125
2436964|2020-09-27|t|105.00|105.00|2|1125
2436964|2020-09-28|t|105.00|105.00|2|1125
2436964|2020-09-29|t|105.00|105.00|2|1125
2436964|2020-09-30|t|105.00|105.00|2|1125
2436964|2020-10-01|t|105.00|105.00|2|1125
2436964|2020-10-02|t|105.00|105.00|2|1125
2436964|2020-10-03|t|105.00|105.00|2|1125
2436964|2020-10-04|t|105.00|105.00|2|1125
2436964|2020-10-05|t|105.00|105.00|2|1125
2436964|2020-10-06|t|105.00|105.00|2|1125
2436964|2020-10-07|t|105.00|105.00|2|1125
2436964|2020-10-08|t|105.00|105.00|2|1125
2436964|2020-10-09|t|105.00|105.00|2|1125
2436964|2020-10-10|t|105.00|105.00|2|1125
2436964|2020-10-11|t|105.00|105.00|2|1125
2436964|2020-10-12|t|105.00|105.00|2|1125
2436964|2020-10-13|t|105.00|105.00|2|1125
2436964|2020-10-14|t|105.00|105.00|2|1125
2436964|2020-10-15|t|105.00|105.00|2|1125
2436964|2020-10-16|t|105.00|105.00|2|1125
2436964|2020-10-17|t|105.00|105.00|2|1125
2436964|2020-10-18|t|105.00|105.00|2|1125
2436964|2020-10-19|t|105.00|105.00|2|1125
2436964|2020-10-20|t|105.00|105.00|2|1125
2436964|2020-10-21|t|105.00|105.00|2|1125
2436964|2020-10-22|t|105.00|105.00|2|1125
2436964|2020-10-23|t|105.00|105.00|2|1125
2436964|2020-10-24|t|105.00|105.00|2|1125
2436964|2020-10-25|t|105.00|105.00|2|1125
2436964|2020-10-26|t|105.00|105.00|2|1125
2436964|2020-10-27|t|105.00|105.00|2|1125
2436964|2020-10-28|t|105.00|105.00|2|1125
2436964|2020-10-29|t|105.00|105.00|2|1125
2436964|2020-10-30|t|105.00|105.00|2|1125
2436964|2020-10-31|t|105.00|105.00|2|1125
2436964|2020-11-01|f|105.00|105.00|2|1125
2436964|2020-11-02|f|105.00|105.00|2|1125
2436964|2020-11-03|f|105.00|105.00|2|1125
2436964|2020-11-04|f|105.00|105.00|2|1125
2436964|2020-11-05|f|105.00|105.00|2|1125
2436964|2020-11-06|f|105.00|105.00|2|1125
2436964|2020-11-07|f|105.00|105.00|2|1125
2436964|2020-11-08|f|105.00|105.00|2|1125
2436964|2020-11-09|f|105.00|105.00|2|1125
2436964|2020-11-10|f|105.00|105.00|2|1125
2436964|2020-11-11|f|105.00|105.00|2|1125
2436964|2020-11-12|f|105.00|105.00|2|1125
2436964|2020-11-13|f|105.00|105.00|2|1125
2436964|2020-11-14|f|105.00|105.00|2|1125
2436964|2020-11-15|f|105.00|105.00|2|1125
2436964|2020-11-16|f|105.00|105.00|2|1125
2436964|2020-11-17|f|105.00|105.00|2|1125
2436964|2020-11-18|f|105.00|105.00|2|1125
2436964|2020-11-19|f|105.00|105.00|2|1125
2436964|2020-11-20|f|105.00|105.00|2|1125
2436964|2020-11-21|f|105.00|105.00|2|1125
2436964|2020-11-22|f|105.00|105.00|2|1125
2436964|2020-11-23|f|105.00|105.00|2|1125
2436964|2020-11-24|f|105.00|105.00|2|1125
2436964|2020-11-25|f|105.00|105.00|2|1125
2436964|2020-11-26|f|105.00|105.00|2|1125
2436964|2020-11-27|f|105.00|105.00|2|1125
2436964|2020-11-28|f|105.00|105.00|2|1125
2436964|2020-11-29|f|105.00|105.00|2|1125
2436964|2020-11-30|f|105.00|105.00|2|1125
2436964|2020-12-01|f|105.00|105.00|2|1125
2436964|2020-12-02|f|105.00|105.00|2|1125
2436964|2020-12-03|f|105.00|105.00|2|1125
2436964|2020-12-04|f|105.00|105.00|2|1125
2436964|2020-12-05|f|105.00|105.00|2|1125
2436964|2020-12-06|f|105.00|105.00|2|1125
2436964|2020-12-07|f|105.00|105.00|2|1125
2436964|2020-12-08|f|105.00|105.00|2|1125
2436964|2020-12-09|f|105.00|105.00|2|1125
2436964|2020-12-10|f|105.00|105.00|2|1125
2436964|2020-12-11|f|105.00|105.00|2|1125
2436964|2020-12-12|f|105.00|105.00|2|1125
2436964|2020-12-13|f|105.00|105.00|2|1125
2436964|2020-12-14|f|105.00|105.00|2|1125
2436964|2020-12-15|f|105.00|105.00|2|1125
2436964|2020-12-16|f|105.00|105.00|2|1125
2436964|2020-12-17|f|105.00|105.00|2|1125
2436964|2020-12-18|f|105.00|105.00|2|1125
2436964|2020-12-19|f|105.00|105.00|2|1125
2436964|2020-12-20|f|105.00|105.00|2|1125
2436964|2020-12-21|f|105.00|105.00|2|1125
2436964|2020-12-22|f|105.00|105.00|2|1125
2436964|2020-12-23|f|105.00|105.00|2|1125
2436964|2020-12-24|f|105.00|105.00|2|1125
2436964|2020-12-25|f|105.00|105.00|2|1125
2436964|2020-12-26|f|105.00|105.00|2|1125
2436964|2020-12-27|f|105.00|105.00|2|1125
2436964|2020-12-28|f|105.00|105.00|2|1125
2436964|2020-12-29|f|105.00|105.00|2|1125
2436964|2020-12-30|f|105.00|105.00|2|1125
2436964|2020-12-31|f|105.00|105.00|2|1125
2436964|2021-01-01|f|105.00|105.00|2|1125
2436964|2021-01-02|f|105.00|105.00|2|1125
2436964|2021-01-03|f|105.00|105.00|2|1125
2436964|2021-01-04|f|105.00|105.00|2|1125
2436964|2021-01-05|f|105.00|105.00|2|1125
2436964|2021-01-06|f|105.00|105.00|2|1125
2436964|2021-01-07|f|105.00|105.00|2|1125
2436964|2021-01-08|f|105.00|105.00|2|1125
2436964|2021-01-09|f|105.00|105.00|2|1125
2436964|2021-01-10|f|105.00|105.00|2|1125
2436964|2021-01-11|f|105.00|105.00|2|1125
2436964|2021-01-12|f|105.00|105.00|2|1125
2436964|2021-01-13|f|105.00|105.00|2|1125
2436964|2021-01-14|f|105.00|105.00|2|1125
2436964|2021-01-15|f|105.00|105.00|2|1125
2436964|2021-01-16|f|105.00|105.00|2|1125
2436964|2021-01-17|f|105.00|105.00|2|1125
2436964|2021-01-18|f|105.00|105.00|2|1125
2436964|2021-01-19|f|105.00|105.00|2|1125
2436964|2021-01-20|f|105.00|105.00|2|1125
2436964|2021-01-21|f|105.00|105.00|2|1125
2436964|2021-01-22|f|105.00|105.00|2|1125
2436964|2021-01-23|f|105.00|105.00|2|1125
2436964|2021-01-24|f|105.00|105.00|2|1125
